"","year","cc","share_for_maj","share_aut","share_dem","state_dummy","state_percent","number_comp","country_text_id","v2x_regime","v2x_polyarchy","v2clkill","v2cltrnslw","v2x_execorr","v2x_ex_military","v2x_ex_hereditary","v2exl_legitperf","v2smgovfilcap","v2smgovfilprc","v2smgovshutcap","v2smgovshut","v2smgovsm","v2smgovsmmon","v2smgovsmcenprc","v2smgovshut_ord","v2smgovfilprc_ord","e_pt_coup","v2clkill_inv","PTS_A","PTS_H","PTS_S","theta_mean","theta_sd","killing_estimate_mean","killing_estimate_median","theta_mean_inv","nat_resources","gdppc","gdppc_growth","pop_total","pop_rural","trade","penetration","no_protests","no_riots","no_vio_against_civ","no_fatalities","pci_score","PTS_S_before","PTS_S_before2","theta_mean_inv_before","theta_mean_inv_before2","v2clkill_before","v2clkill_before2","loggdp","logpop","lognat","logprotest","logviociv","z.pts_s","z.loggdp","z.gdppc_growth","z.logpop","z.pop_rural","z.penetration","z.lognat","z.v2x_ex_military","z.v2x_ex_hereditary","z.trade","z.state_dummy","z.v2cltrnslw","z.theta_mean_inv","z.logprotest","z.logviociv","aut_ep_id","aut_ep","conflict","censor","shut","monitor","onlinerep","treatment_aut","year_factor"
"97",2002,"LIB",0,0,0,1,1,1,"LBY",0,0.072,-1.356,-1.524,0.847,0.667,0,0.5,-0.155,-1.471,0.078,-1.391,-1.177,-0.837,-0.694,2,1,0,1.356,3,NA,3,-0.542944833449979,0.217515237671049,0,0,5.87912698714567,49.6150940004484,3789.20526972462,-3.33006034802317,5405326,1263279,78.8597570352145,2.244418222,0,0,1,0,NA,3,3,5.98603501396614,5.96790396505112,1.356,1.356,8.23991158472263,15.5028953217602,3.90429510196178,-Inf,0,-0.388490665391148,1.2410639232311,-0.654119404666253,-0.573524872955588,-0.693174274173719,-0.517453164719738,1.60214997480935,2.3427153106735,-0.274326546922476,0.350072541974351,0.63610182605978,-1.23123427535981,0.00628076673582264,NA,NA,NA,NA,0,1.471,1.391,0.837,1.471,0,"2002"
"98",2002,"MAA",0.5,0.5,0,0,0,2,"MRT",1,0.314,0.934,-0.249,0.673,0.417,0,-0.511,-0.975,1.396,1.521,1.207,1.173,-1.246,-0.338,4,4,0,-0.934,3,NA,3,0.24150683533764,0.206920645878095,0,0,5.09467531835805,7.673552402895,629.781901660249,-0.769955526730953,2821703,1707695,56.7855296001806,0.363229415,2,1,0,1,NA,2,2,4.97112381412319,4.91560751774075,-0.934,-0.934,6.44537357160786,14.8528511613489,2.03777966368313,0.693147180559945,-Inf,-0.388490665391148,-0.475034651089256,-0.303981071556552,-1.06820603048172,-0.670370827010912,-0.645435599798892,-0.206561150602367,0.81027978916233,-0.274326546922476,-0.25863967827638,-1.570014961593,0.0295650411033137,-0.864203343550375,NA,NA,NA,NA,0,-1.396,-1.207,1.246,1.246,1,"2002"
"99",2002,"MAG",NA,0,0.333333333333333,1,0.333333333333333,3,"MDG",1,0.429,-1.1,0.436,0.509,0.2,0,-0.564,-3.122,1.979,-1.762,0.878,1.185,1.046,1.112,4,4,0,1.1,3,NA,3,0.272946001518018,0.301803900466651,0,0,5.06323615217768,3.50534579179508,310.92971094405,-14.9640325429341,17211934,12450597,50.1816919379298,0.339720155,6,29,11,38,17,2,2,4.68658783006533,4.57122116355934,-0.809,-0.809,5.73956687680896,16.6611135383992,1.25428917233787,1.79175946922805,2.39789527279837,-0.388490665391148,-1.14999046358153,-2.24526504756794,0.307874827200654,-0.119141352527063,-0.647034999248066,-0.965787642539319,-0.519874243509366,-0.274326546922476,-0.440745108574893,0.63610182605978,0.706935654261934,-0.899090508291774,NA,NA,NA,NA,0,-1.979,-0.878,-1.046,-0.878,0,"2002"
"100",2002,"MAW",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"MWI",1,0.474,-0.447,1.774,0.766,0.3,0,1.212,-1.226,1.714,-1.709,0.706,0.922,-0.456,0.964,4,4,0,0.447,3,NA,3,0.214484607075722,0.217313867362661,0,0,5.12169754661997,5.80694889486208,431.696660975605,-0.765413092768725,11784498,10042042,NA,0.215094727,0,1,0,1,29,2,2,4.93020064504846,4.7580696694551,0.291,0.519,6.06772316793714,16.2822954969241,1.75905528574194,-Inf,-Inf,-0.388490665391148,-0.836177917263905,-0.303359815644463,0.0195957245468919,-0.242726814529365,-0.655513608991475,-0.476653683976009,0.0930999650951019,-0.274326546922476,NA,0.63610182605978,2.03003328989147,-0.834217531469839,NA,NA,NA,NA,0,-1.714,-0.706,0.456,0.456,1,"2002"
"101",2002,"MOR",NA,0,0,1,0.5,2,"MAR",0,0.243,1.629,-0.303,0.527,0.083,0.583,0.359,1.016,-0.661,0.191,-0.838,-0.945,-0.828,-0.582,3,2,0,-1.629,2,NA,2,0.37806528678006,0.219821908338022,0,0,4.95811686691563,0.194633365567,1590.4873046875,2.37986019628089,29301817,13481766,54.31012791421,2.373253192,1,0,1,0,37,2,3,4.95467139982203,5.08731160254083,-1.629,-1.629,7.37179572919412,17.1931600857164,-1.63663766674851,0,0,-1.48305942225366,0.410893499907731,0.126810362327556,0.712760245628391,-0.0662309986977132,-0.508688168286315,-3.76718506437315,-1.23705406757659,3.30813621644979,-0.326900606579045,0.63610182605978,-0.0238335181821834,-1.01573844358991,NA,NA,NA,NA,0,0.661,0.838,0.828,0.838,0,"2002"
"102",2002,"MZM",0,0,0,1,1,2,"MOZ",1,0.422,1.271,0.906,0.593,0.125,0,0.274,-1.702,2.353,1.098,1.885,1.8,1.793,1.15,4,4,0,-1.271,2,NA,3,-0.155905043550679,0.215699170199978,0,0,5.49208719724637,7.15607959007746,318.308992526757,6.88657191449487,18694946,13187976,NA,0.259612611,0,0,0,0,NA,3,3,5.60784612626276,5.75920572141678,-1.271,-1.271,5.76302258562242,16.7437637779163,1.96796228773072,-Inf,-Inf,-0.388490665391148,-1.12756000618231,0.743180643613506,0.37077134815126,-0.0813056691460343,-0.652484935220033,-0.274216344897806,-0.979604899962717,-0.274326546922476,NA,0.63610182605978,1.17170089248756,-0.423206479656999,NA,NA,NA,NA,0,-2.353,-1.885,-1.793,-1.793,0,"2002"
"103",2002,"NIG",0.333333333333333,0,0.333333333333333,1,0.333333333333333,3,"NGA",1,0.478,-1.058,-0.144,0.867,0.167,0,1.558,-0.059,-0.302,-1.177,0.905,1.373,-0.102,1.338,4,2,0,1.058,4,NA,4,-1.83702191673282,0.122347792139257,107.388666666667,99,7.17320407042851,13.6048166584392,733.537888694616,12.2761390693305,129583026,82274855,NA,0.320461976,0,7,14,1141,16,4,3,7.38233942231782,7.02549477375338,1.058,1.058,6.59787925091103,18.6798323610826,2.61042389610172,-Inf,2.63905732961526,0.706078091471365,-0.329195010515871,1.48029657889948,1.8441122472752,3.46361394427864,-0.648345185995105,0.348348802370508,-0.722155732348841,-0.274326546922476,NA,0.63610182605978,0.133395573047336,1.44228196770745,NA,NA,NA,NA,0,0.302,-0.905,0.102,0.302,0,"2002"
"104",2002,"RWA",0,0,0,1,1,2,"RWA",0,0.114,-0.792,0.817,0.333,0.167,0,1.577,0.539,-1.684,0.187,1.157,0.026,-2.054,-1.541,4,1,0,0.792,4,NA,4,-1.14856866673552,0.195015995587501,0.381333333333333,0,6.48475082043121,6.4377693588679,234.835125300954,11.1862030580341,8372306,6967684,27.6079822730283,0.292784719,0,0,0,1,NA,4,4,6.60477236386,6.68684804433384,0.792,0.542,5.45888367344756,15.9404399122862,1.86218210726873,-Inf,-Inf,0.706078091471365,-1.41840497561971,1.33122909735826,-0.2405550876817,-0.400475320912017,-0.650228145713976,-0.376720607828573,-0.722155732348841,-0.274326546922476,-1.06323089974734,0.63610182605978,1.08369215588739,0.678324621904684,NA,NA,NA,0,1,1.684,-1.157,2.054,2.054,0,"2002"
"105",2002,"SIE",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"SLE",1,0.3,1.029,0.696,0.658,0.083,0,0.204,-1.365,1.173,0.758,0.508,1.337,1.905,1.317,4,3,0,-1.029,2,NA,3,-0.179464233069716,0.32250267917576,0,0,5.51564638676541,8.43552502197745,240.507519306305,19.5576574813772,5140113,3284070,38.9169122484112,0.176198957,0,0,0,2,NA,4,4,6.70569982795941,6.91410327687489,0.978,0.978,5.48275135436395,15.4525856216255,2.13245195733031,-Inf,-Inf,-0.388490665391148,-1.39558055346002,2.47616936430158,-0.611810365254567,-0.589485386294848,-0.658159794924729,-0.114820773171676,-1.23705406757659,-0.274326546922476,-0.751379266695393,0.63610182605978,0.964039828599513,-0.39706350496075,NA,NA,NA,NA,0,-1.173,-0.508,-1.905,-0.508,0,"2002"
"106",2002,"SOM",NA,0,0,0,0,5,"SOM",0,0.176,-2.015,-2.158,0.932,0.083,0,-2.31,-1.125,-0.079,-2.786,-0.6,-0.489,-0.043,-0.19,3,3,0,2.015,4,NA,4,-1.25581550440838,0.19142243112701,1.11866666666667,0,6.59199765810408,NA,NA,NA,9411103,6212269,NA,0.115614213,0,0,0,83,NA,4,4,6.58845946621937,6.57931388566272,2.015,2.015,NA,16.0574007204203,NA,-Inf,-Inf,0.706078091471365,NA,NA,-0.151548353252526,-0.439236450210899,-0.66228154125711,NA,-1.23705406757659,-0.274326546922476,NA,-1.570014961593,-1.85817291585991,0.797333442699163,NA,NA,NA,0,1,0.079,0.6,0.043,0.6,0,"2002"
"107",2002,"SUD",NA,0,0,0,0,2,"SDN",1,0.176,-1.436,-1.956,0.915,0.375,0,0.239,0.913,-2.742,0.133,-1.938,-2.369,-1.823,-1.477,2,0,0,1.436,4,NA,5,-1.77340032362564,0.125687126767901,73.2533333333333,66,7.10958247732133,7.22283531579549,529.451965332031,3.17583159693746,27570318,18582119,25.6255617213052,0.439477639,1,5,24,9329,NA,5,5,7.15805230242842,7.39043251855705,1.436,1.436,6.27184244389532,17.1322503172098,1.97724757883585,0,3.17805383034795,1.80064684833388,-0.640980715586831,0.235673131191923,0.666408141226119,0.195473418216089,-0.640248223953538,-0.26521861094923,0.552830621548453,-0.274326546922476,-1.1178975293751,-1.570014961593,-1.65842274964379,1.3716828625306,NA,NA,NA,NA,0,2.742,1.938,1.823,2.742,0,"2002"
"108",2002,"SWA",0,0,0,1,1,2,"SWZ",0,0.127,1.141,-0.637,0.624,0.1,0.8,1.604,-0.764,-0.057,-0.363,-0.338,0.235,-1.346,-0.266,3,3,0,-1.141,2,NA,2,0.917973068853183,0.236217146251915,0,0,4.41820908484251,4.47317674745905,1362.97056755645,3.44507676442021,1050809,815165,175.79799329482,1.816203807,0,1,0,0,NA,2,2,4.50814228948368,4.68483872704687,-1.141,-1.141,7.21742183759431,13.8650709016598,1.49809883796896,-Inf,-Inf,-1.48305942225366,0.263267306786912,0.272497035180615,-1.8199030873944,-0.71616746956253,-0.54658576606404,-0.729528544079065,-1.13284845211383,4.64157432906005,3.02321202984263,0.63610182605978,-0.354113495985073,-1.6148590319123,NA,NA,NA,NA,0,0.057,0.338,1.346,1.346,0,"2002"
"109",2002,"TAZ",NA,0.166666666666667,0.333333333333333,1,0.333333333333333,6,"TZA",1,0.449,1.507,1.288,0.4,0.2,0,0.591,0.511,1.176,1.259,0.818,1.176,1.048,0.877,4,3,0,-1.507,2,NA,3,0.0570892053876904,0.271820529036535,0,0,5.279092948308,4.85747358130828,400.214508056641,4.3338644687595,36353531,27976223,27.4897630455618,0.222484414,0,1,0,180,27,3,3,6.99826437667127,5.97188222646222,-1.507,-1.507,5.99200067350814,17.4088018961532,1.58051846351216,-Inf,-Inf,-0.388490665391148,-0.908590573771546,0.394054028744917,0.876862851104326,0.67749466453916,-0.655010868313233,-0.649661380585501,-0.519874243509366,-0.274326546922476,-1.06649087741311,0.63610182605978,1.549446256322,-0.659560249634626,NA,NA,NA,NA,0,-1.176,-0.818,-1.048,-0.818,1,"2002"
"110",2002,"TOG",0.5,0.5,0,1,0.5,2,"TGO",1,0.303,-0.506,-0.328,0.889,0.2,0,0.126,1.069,-0.879,1.983,-0.908,-1.219,-1.598,0.837,3,2,0,0.506,2,NA,2,0.147262043607621,0.217571098790625,0,0,5.18892011008807,6.84815672076429,323.144135859434,1.15087751207655,5281538,3495903,72.8769323937738,1,2,1,0,0,NA,3,2,5.30836009832664,5.41322609656104,0.506,0.506,5.77809846473761,15.4797279011452,1.9239795242032,0.693147180559945,-Inf,-1.48305942225366,-1.11314309527425,-0.0412741414353762,-0.591155192777993,-0.578616014753682,-0.602114350091351,-0.31683700159698,-0.519874243509366,-0.274326546922476,0.185091978936288,0.63610182605978,-0.0485550734069506,-0.759622530044036,NA,NA,NA,NA,0,0.879,0.908,1.598,1.598,1,"2002"
"111",2002,"TUN",NA,0,0,1,0.5,2,"TUN",1,0.19,-0.173,-0.405,0.776,0.2,0,0.736,1.624,-3.589,0.858,-0.62,-1.611,-2.923,-2.863,3,0,0,0.173,3,NA,2,-0.125092119029063,0.211466431137151,0,0,5.46127427272476,2.84157068666264,2292.48370528686,0.324463973389456,10094561,3613651,85.3421759692656,5.252887295,0,1,0,22,48,3,3,5.60602095277782,5.68452649196385,0.173,0.173,7.73739109626975,16.1275073219088,1.04435695797655,-Inf,-Inf,-1.48305942225366,0.760508656361081,-0.154300395863948,-0.098197493593057,-0.572574242413069,-0.31277876075234,-1.16921844408029,-0.519874243509366,-0.274326546922476,0.528829766142435,0.63610182605978,-0.124697463499233,-0.457398721518074,NA,NA,NA,0,0,3.589,0.62,2.923,3.589,0,"2002"
"112",2002,"UGA",NA,0,0.666666666666667,0,0,3,"UGA",1,0.27,-0.214,0.467,0.693,0.2,0,1.251,0.744,-0.367,-0.372,-0.503,0.34,-1.377,-0.895,3,2,0,0.214,4,NA,4,-1.36645498661449,0.171900764393525,3.46266666666667,0,6.70263714031018,14.2481201571521,241.868930237494,5.40510273037765,25545090,21553414,36.2777941561831,0.384093505,1,5,6,1861,21,3,3,6.69242222457409,6.91297409800784,0.214,0.214,5.48839596884382,17.0559556839352,2.65662497921627,0,1.79175946922805,0.706078091471365,-1.39018266565229,0.540564271671998,0.608348212686098,0.347933654880864,-0.644016158521135,0.393119079284167,-0.519874243509366,-0.274326546922476,-0.824154789107309,-1.570014961593,0.737590382740646,0.920106986389306,NA,NA,NA,0,1,0.367,0.503,1.377,1.377,0,"2002"
"113",2002,"ZAM",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"ZMB",1,0.491,0.901,1.084,0.172,0.333,0,0.979,-1.516,1.812,-0.449,1.557,1.533,0.235,1.901,4,4,0,-0.901,3,NA,3,-0.198226282549629,0.203757513468413,0,0,5.53440843624532,8.58178422740853,399.099077873756,1.36008141079502,10508294,6780477,64.9164969990648,0.477750907,0,0,0,0,26,3,2,5.51198663221008,5.40874701764355,-0.901,-0.761,5.98920970153775,16.1676754080791,2.14964184379329,-Inf,-Inf,-0.388490665391148,-0.911259552073675,-0.0126619128390633,-0.067629731320183,-0.41008110678158,-0.637644388539012,-0.098163242110038,0.295381453934577,-0.274326546922476,-0.0344225801818885,0.63610182605978,1.3477183656879,-0.376243782601173,NA,NA,NA,NA,0,-1.812,-1.557,-0.235,-0.235,1,"2002"
"114",2002,"ZIM",NA,0.333333333333333,0,1,0.333333333333333,3,"ZWE",1,0.266,-2.394,-1.52,0.873,0.083,0,2.058,0.189,0.021,1.054,-0.395,-0.056,-1.047,-0.188,3,3,0,2.394,4,NA,3,-1.00028834360521,0.199035911575469,0.0593333333333333,0,6.3364704973009,5.17219377081197,529.186882814375,-9.45402465064808,11984644,7839755,66.8073515648499,1.1,1,0,114,54,27,3,3,6.20111217768832,6.01117498178695,2.394,1.697,6.27134164511269,16.299136721613,1.64329692556201,0,4.7361984483945,-0.388490665391148,-0.64145962440381,-1.49167677150176,0.0324118330986662,-0.355728450928227,-0.595311075768066,-0.588827111327854,-1.23705406757659,-0.274326546922476,0.0177190535082469,0.63610182605978,-1.22727882652385,0.513782088197635,NA,NA,NA,NA,0,-0.021,0.395,1.047,1.047,1,"2002"
"115",2003,"ALG",0.5,0.5,0,1,0.5,2,"DZA",1,0.333,1.094,-0.54,0.664,0.375,0,1.071,0.609,-0.963,1.208,-1.271,-1.444,-2.167,-1.107,2,2,0,-1.094,5,NA,4,-1.44886450104042,0.178147049563941,8.00133333333333,0,6.78504665473611,24.452322612612,2117.04822899287,5.75804170624698,32055883,12090197,62.1247730289143,2.195359731,6,9,0,630,26,4,NA,6.77811058523918,NA,-1.094,NA,7.65777805263865,17.2829912814287,3.19672520579006,1.79175946922805,-Inf,0.706078091471365,0.68437550695206,0.588834742346693,0.781121447194765,-0.137633851351308,-0.520790748441332,0.916492885151167,0.552830621548453,-0.274326546922476,-0.111406316133637,0.63610182605978,-0.258193861712976,1.0115545231828,NA,NA,NA,NA,0,0.963,1.271,2.167,2.167,1,"2003"
"116",2003,"ANG",NA,0,0,1,0.666666666666667,3,"AGO",0,0.178,-0.673,-0.707,0.935,0.333,0,0.923,-0.031,0.922,0.148,0.335,0.617,-0.385,1.153,4,3,0,0.673,4,NA,4,-1.72368108981137,0.119401912458777,50.172,48,7.05986324350707,28.4066969543848,982.80558968862,-0.466060748026067,18124342,8401539,103.901229551372,0.370682065,0,0,0,6,18,4,4,7.02563604487369,7.07870378863527,1.446,1.289,6.89041132814471,16.7127664545978,3.34662492562175,-Inf,-Inf,0.706078091471365,-0.0494495400856636,-0.262418237733693,0.347182501864662,-0.326902729620015,-0.644928575575037,1.06175034479785,0.295381453934577,-0.274326546922476,1.04060861525344,0.63610182605978,-0.423333850614421,1.31651081722434,NA,NA,NA,NA,0,-0.922,-0.335,0.385,0.385,0,"2003"
"117",2003,"BUI",0.75,0.75,0,1,0.25,4,"BDI",0,0.211,-1.456,0.18,0.403,0.333,0,-1.846,-1.652,0.031,-1.907,0.56,-1.293,-0.597,-0.522,4,3,0,1.456,4,NA,4,-1.89011710961617,0.126445847829218,154.635333333333,141,7.22629926331187,40.4921952045604,114.36700716216,-4.27458819750004,6860846,6249682,27.3763120796107,0.201273197,0,0,7,1630,NA,5,5,7.33413840931686,7.24390186769189,1.456,1.456,4.73941263841856,15.7413413157135,3.70110924454283,-Inf,1.94591014905531,0.706078091471365,-2.10642785864297,-0.783299821046467,-0.392068369721014,-0.437316750270523,-0.65645392559305,1.40525660157323,0.295381453934577,-0.274326546922476,-1.06961936694132,0.63610182605978,0.453786928760318,1.50120022051578,NA,NA,NA,NA,0,-0.031,-0.56,0.597,0.597,1,"2003"
"118",2003,"CAO",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"CMR",1,0.317,0.858,-0.006,0.926,0.357,0,1.047,0.51,1.017,0.416,0.254,0.267,-0.464,-0.84,4,3,0,-0.858,4,NA,4,-0.888865636188303,0.200774163178169,0.00533333333333333,0,6.225047789884,5.0826805069134,976.5193035158,2.61413205031191,16354326,8612515,40.2431925894529,0.587622611,0,1,1,4,18,4,3,6.28572635920387,6.33453543547902,-0.858,-0.903,6.88399451818668,16.6100030074665,1.62583878126864,-Inf,0,0.706078091471365,-0.0555858706287753,0.158851064638932,0.268979905680887,-0.316077331640148,-0.630169515112224,-0.605744592514932,0.442495263999649,-0.274326546922476,-0.714806161093106,0.63610182605978,0.269858557888051,0.390139421363385,NA,NA,NA,NA,0,-1.017,-0.254,0.464,0.464,0,"2003"
"119",2003,"CDI",1,0.25,0.75,0,0,4,"CIV",1,0.451,-0.101,0.861,0.733,0.375,0,0.085,1.109,0.666,0.981,1.768,1.542,-0.402,1.292,4,3,0,0.101,4,NA,4,-1.76654033169523,0.120668092990436,68.924,63,7.10272248539092,2.64883554896755,1173.06388178349,-7.00066132974892,18116451,10072928,53.260060681877,0.758669629,3,1,13,1201,21,4,3,7.27325024364715,6.75811817020653,0.157,0.157,7.06737430734405,16.7123309784687,0.974120127942913,1.09861228866811,2.56494935746154,0.706078091471365,0.119778369321712,-1.15613717306512,0.346851106170778,-0.241142021747218,-0.618532717255884,-1.23728010233942,0.552830621548453,-0.274326546922476,-0.35585694302557,-1.570014961593,1.12720209308298,1.3640705210573,NA,NA,NA,NA,0,-0.666,-1.768,0.402,0.402,1,"2003"
"120",2003,"CEN",0.5,0.5,0,1,0.5,2,"CAF",1,0.247,-0.844,0.521,0.761,1,0,0.944,-1.28,0.942,1.109,0.843,1.749,1.699,1.181,4,3,1,0.844,4,NA,4,-1.06913265898514,0.211172809141082,0.274,0,6.40531481268084,11.7035944958621,283.675348129871,-7.65734591441719,4026841,2501313,36.2312260023474,0.151563338,2,0,13,84,NA,3,4,6.41968728162172,6.96950710710258,0.844,0.844,5.64783044389009,15.2084927555676,2.45989601648929,0.693147180559945,2.56494935746154,0.706078091471365,-1.23771708770139,-1.24595007601435,-0.797564116890408,-0.629649462050036,-0.659835823666539,0.202482636489386,4.38391942532638,-0.274326546922476,-0.825438938434742,0.63610182605978,0.790988942026143,0.590176702431025,NA,NA,NA,NA,0,-0.942,-0.843,-1.699,-0.843,1,"2003"
"121",2003,"CHA",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"TCD",1,0.28,-1.405,-1.108,0.97,0.1,0,-1.208,-0.367,-0.588,1.157,-1.004,-0.847,-0.253,-0.726,3,2,0,1.405,3,NA,4,-1.13575485138041,0.189288370965483,0.302,0,6.4719370050761,14.3393379007977,298.249881700489,10.2557711761468,9196366,7197536,83.3789149599315,0.320308555,1,0,0,155,NA,4,4,6.51620330770002,6.62874978572941,1.405,1.405,5.69793166433248,16.0343189639862,2.66300666261305,0,-Inf,0.706078091471365,-1.18980579669247,1.20397654680383,-0.169113482955892,-0.388681375740679,-0.648355623646605,0.399303127656819,-1.13284845211383,-0.274326546922476,0.474691474261525,0.63610182605978,-0.819867596419686,0.664105488843238,NA,NA,NA,NA,0,0.588,1.004,0.253,1.004,1,"2003"
"122",2003,"CON",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"COG",1,0.255,-1.458,-0.889,0.847,0.2,0,-1.056,1.597,-1.196,0.858,-0.801,-1.096,-0.541,-1.203,3,2,0,1.458,4,NA,4,-1.15464359967888,0.232040368753472,0.947333333333333,0,6.49082575337457,39.3172945315231,1023.08849619066,-1.9389961161344,3424653,1367258,156.861777335368,0.460014187,0,0,0,23,NA,4,3,6.62329607919868,6.54416257504559,1.458,1.458,6.93058126875039,15.0465107106773,3.67166448649061,-Inf,-Inf,0.706078091471365,-0.0110354316632475,-0.463867463671035,-0.920831842907852,-0.68783900354318,-0.638851066256565,1.37672372132917,-0.519874243509366,-0.274326546922476,2.50103266507214,0.63610182605978,-0.603306772650726,0.685065805343584,NA,NA,NA,NA,0,1.196,0.801,0.541,1.196,1,"2003"
"123",2003,"DJI",0,0,0,1,1,1,"DJI",1,0.262,-0.197,0.211,0.709,0.3,0,-0.012,-1.068,-1.126,-0.825,-0.756,-0.65,-0.404,-1.405,3,2,0,0.197,NA,NA,3,0.293227312345517,0.240771284841516,0,0,5.04295484135018,0.623059168138342,771.374231644966,NA,806411,188136,NA,0.625940229,0,0,0,0,NA,2,3,5.04507379929548,5.21502397908969,0.197,-0.659,6.64817364055578,13.6003488170792,-0.473113791769589,-Inf,-Inf,-0.388490665391148,-0.281098993750058,NA,-2.02135559662112,-0.748340979677035,-0.627562662445535,-2.63969448261974,0.0930999650951019,-0.274326546922476,NA,0.63610182605978,0.48444165723903,-0.921596112541937,NA,NA,NA,0,0,1.126,0.756,0.404,1.126,0,"2003"
"124",2003,"DRC",0.666666666666667,0.333333333333333,0.333333333333333,1,0.166666666666667,6,"COD",0,0.185,-1.448,-1.16,0.927,0.75,0,-1.544,0.042,-0.436,-1.084,-0.502,-1.315,-0.688,-1.147,3,2,0,1.448,5,NA,5,-1.8386583762666,0.167422373793937,134.618666666667,92.5,7.17484052996229,29.5533566420657,167.981575409282,2.51486599529831,53205639,33771747,54.0313561776419,0.134914837,2,1,1,3405,22,5,5,7.26248412111535,7.13102642243356,1.448,1.448,5.1238543032062,17.7896749449353,3.38619732934911,0.693147180559945,0,1.80064684833388,-1.7387901780645,0.145274725596965,1.16670580657799,0.974869028456706,-0.660968466860284,1.10009722659325,2.85148390381521,-0.274326546922476,-0.334587931682899,0.63610182605978,-0.871288431287202,1.44409790115238,NA,NA,NA,NA,0,0.436,0.502,0.688,0.688,1,"2003"
"125",2003,"EGY",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"EGY",0,0.208,-0.89,-0.73,0.763,0.35,0,-1.222,0.169,-2.052,-0.24,0.336,-1.183,-1.856,-1.61,4,1,0,0.89,4,NA,3,-1.02378808816056,0.201634913389157,0.166,0,6.35997024185625,9.13743176464721,1056.93720896595,1.061259565654,75963322,43348470,46.1796407185629,4.037885107,0,0,0,0,33,3,3,6.2980193673227,6.18928059160044,0.89,0.89,6.9631305791539,18.145761176496,2.21237935743075,-Inf,-Inf,-0.388490665391148,0.0200911450770363,-0.0535309358119704,1.43768608751173,1.46626064559771,-0.395438692635902,-0.0373686531290905,0.399587069397336,-0.274326546922476,-0.551104462734289,0.63610182605978,-0.446077681421207,0.539859098477736,NA,NA,NA,0,0,2.052,-0.336,1.856,2.052,0,"2003"
"126",2003,"EQG",0,0,0,1,1,1,"GNQ",1,0.188,-1.037,-1.42,0.939,0.25,0,0.125,1.05,-1.15,0.358,-0.912,-1.244,-1.274,-0.967,3,2,0,1.037,2,NA,3,-0.203649862362841,0.224831995494456,0,0,5.53983201605853,NA,3146.51857534028,8.8228836610464,789681,360829,NA,0.520524272,0,0,1,1,NA,3,3,5.59767793560322,5.62226725657259,1.037,1.037,8.05405190644242,13.5793843454267,NA,-Inf,0,-0.388490665391148,1.06332819036317,1.00800455304081,-2.037309480581,-0.739479922242364,-0.634734399180762,NA,-0.213387139207132,-0.274326546922476,NA,0.63610182605978,-1.12839260562478,-0.370225387541137,NA,NA,NA,NA,0,1.15,0.912,1.274,1.274,0,"2003"
"127",2003,"ERI",0,0,0,1,1,1,"ERI",0,0.068,-1.655,-2.088,0.655,0.3,0,-0.101,-1.434,-1.835,1.271,-2.604,-1.924,-1.78,-2.562,1,1,0,1.655,3,NA,3,-0.35823701492632,0.242662441615282,0,0,5.69441916862201,4.52985692591209,327.976020750513,-6.54307320047569,2653390,1877433,74.0078242901552,NA,0,0,1,24,NA,2,3,5.44131993913456,5.47962540438924,1.655,1.655,5.79294049824371,14.7913486257083,1.5106903553123,-Inf,0,-0.388490665391148,-1.09894980855995,-1.09355413212789,-1.11500922844016,-0.661661393699508,NA,-0.717326974760289,0.0930999650951019,-0.274326546922476,0.216277111876313,0.63610182605978,-1.78895256123056,-0.198684341336379,NA,NA,NA,0,1,1.835,2.604,1.78,2.604,0,"2003"
"128",2003,"ETH",0,0,0,1,1,1,"ETH",1,0.244,-0.604,0.099,0.473,0.286,0,0.196,-0.58,-0.962,0.836,-1.035,-0.668,-0.036,-1.07,3,2,0,0.604,4,NA,4,-2.07460679307873,0.128464894201423,436.124666666667,390.5,7.41078894677443,36.1413210442662,117.860164733528,-4.9635486109287,73168838,61966689,NA,0.105811659,0,0,8,800,25,4,3,7.03851361660024,6.46368201027773,0.604,0.604,4.76949887711393,18.1082801779086,3.5874368380175,-Inf,2.07944154167984,0.706078091471365,-2.07765669249633,-0.877526998281624,1.40916318876787,2.42158082586141,-0.662948435896418,1.29510452775792,0.00728357589047634,-0.274326546922476,NA,0.63610182605978,0.373689089832073,1.70592327020231,NA,NA,NA,0,2,0.962,1.035,0.036,1.035,0,"2003"
