"year","cc","share_for_maj","share_aut","share_dem","state_dummy","state_percent","number_comp","country_text_id","v2x_regime","v2x_polyarchy","v2clkill","v2cltrnslw","v2x_execorr","v2x_ex_military","v2x_ex_hereditary","v2exl_legitperf","v2smgovfilcap","v2smgovfilprc","v2smgovshutcap","v2smgovshut","v2smgovsm","v2smgovsmmon","v2smgovsmcenprc","v2smgovshut_ord","v2smgovfilprc_ord","e_pt_coup","v2clkill_inv","PTS_A","PTS_H","PTS_S","theta_mean","theta_sd","killing_estimate_mean","killing_estimate_median","theta_mean_inv","nat_resources","gdppc","gdppc_growth","pop_total","pop_rural","trade","penetration","no_protests","no_riots","no_vio_against_civ","no_fatalities","pci_score","PTS_S_before","PTS_S_before2","theta_mean_inv_before","theta_mean_inv_before2","v2clkill_before","v2clkill_before2"
2018,"MOR",NA,0.333333333333333,0,0,0,3,"MAR",0,0.262,1.765,-0.212,0.396,0.071,0.643,0.749,1.016,-0.661,0.191,-0.838,-0.945,-0.828,-0.582,3,2,0,-1.765,3,2,2,0.82527163496198,0.237495872869321,0,0,4.51091051873371,2.41389789515822,3492.67260742188,1.89944589579329,35927511,13489703,77.2548875243989,64.80386519,14,6,7,7,43,2,2,4.63887819909274,4.81509660988428,-1.504,-1.504
2018,"MZM",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"MOZ",1,0.401,-0.177,0.043,0.678,0.25,0,0.375,-0.758,1.545,0.929,1.885,1.794,0.543,0.934,4,4,0,0.177,NA,3,3,0.116338383421476,0.250445519065076,0,0,5.21984377027422,16.3975888133586,510.379996498468,0.479848749390399,29423878,18834813,NA,10.9,3,7,9,224,23,3,3,5.20615898472731,5.26297124604671,0.027,-0.059
2018,"NAM",0,0,0,1,1,2,"NAM",2,0.692,2.107,2.026,0.302,0.188,0,1.271,0.683,0.779,1.557,1.35,1.232,-0.221,1.363,4,3,0,-2.107,NA,NA,1,2.10510530039501,0.349686813369794,0,0,3.23107685330068,1.26282912430688,5687.38104280011,-0.66855426548112,2405680,1202070,81.7138667856396,40,0,1,0,1,53,1,1,3.35633356183436,3.45822407129487,-2.107,-2.803
2018,"NIG",0.4,0.2,0.2,0,0,5,"NGA",2,0.556,-0.914,-0.228,0.886,0.175,0,1.239,0.171,-0.726,-1.102,1.077,1.579,-0.794,1.237,4,2,0,0.914,NA,3,4,-1.70336992120361,0.119434404946263,39.8066666666667,36,7.03955207489931,9.79850822600435,2125.83449073877,-0.590389271247744,198387623,98511358,NA,38.7,32,61,48,6220,27,5,4,6.98524288787347,7.08462572882858,0.914,0.914
2018,"NIR",0.75,0.5,0.25,1,0.25,4,"NER",2,0.538,1.868,1.843,0.595,0.312,0,1.48,0.485,-1.225,0.925,-0.549,-0.652,-0.114,-0.506,3,2,0,-1.868,NA,NA,4,-0.779038322872414,0.289011494600277,0.116666666666667,0,6.11522047656811,6.79609733342576,568.599659746618,3.22662246858411,22577058,18868776,37.5388483985262,NA,1,3,6,506,34,3,3,5.88378189464607,5.8158673130925,-1.768,-1.768
2018,"RWA",1,0.333333333333333,0.666666666666667,0,0,3,"RWA",1,0.224,-1.035,0.531,0.326,0.136,0,2.065,1.414,-1.591,0.252,1.175,-0.12,-1.97,-1.443,4,1,0,1.035,NA,3,3,-0.628338847470546,0.264694031885971,0,0,5.96452100116624,4.71387568610559,768.943661203909,5.92517940640536,12531808,10374959,55.7936853700085,19.2,1,1,3,40,56,4,4,6.12668726319277,6.91123256819461,2.22,1.838
2018,"SAF",NA,0,0.25,1,0.25,4,"ZAF",2,0.736,1.151,1.147,0.597,0.05,0,0.986,0.138,0.807,-0.256,0.583,1.761,0.668,1.73,4,3,0,-1.151,NA,3,3,-0.558761750978736,0.244729667066143,0.004,0,5.89494390467443,3.86949148830953,7067.72416484458,0.319770420910046,57339635,19291920,54.4855451275723,62.4,36,140,2,86,43,4,4,6.05426029041525,6.0399646103608,-1.151,-1.151
2018,"SEN",NA,0.333333333333333,0,0,0,3,"SEN",2,0.699,2.095,1.788,0.3,0.375,0,1.349,0.956,1.024,0.905,1.171,0.876,-0.047,1.464,4,3,0,-2.095,NA,NA,2,1.10924158469964,0.281645844144835,0,0,4.22694056899605,2.88655464408866,1484.22707035644,3.36482160369562,15574909,8224798,61.7898394793183,35.3,5,11,1,29,45,2,2,4.24885740453652,4.29652044771067,-2.06,-1.313
2018,"SIE",NA,0.333333333333333,0,1,0.333333333333333,3,"SLE",2,0.538,1.325,1.285,0.606,0.1,0,0.213,-1.197,1.173,1.34,0.508,1.546,1.581,1.317,4,3,0,-1.325,NA,NA,3,0.557756332673135,0.267273472853774,0,0,4.77842582102256,8.55532841443589,519.649963861622,1.0547690134314,7861281,4555219,56.6958341347335,15.8,5,7,7,10,30,3,2,4.69578181021382,4.51540495372418,-1.11,-1.165
2018,"SOM",NA,0.571428571428571,0,0,0,7,"SOM",0,0.158,-0.726,-1.162,0.824,0.111,0,-1.129,-1.125,-0.125,-2.435,-0.6,-0.489,-0.115,-0.102,3,3,0,0.726,NA,4,4,-1.22019033832208,0.205835040158511,1.214,0,6.55637249201777,11.735774261604,537.15929021041,-0.660791770923225,15411094,8480571,75.3906733676099,NA,24,24,117,5420,10,4,4,6.53161012242954,6.63661568852747,0.614,0.614
2018,"SSD",1,0.5,0.5,0,0,2,"SSD",0,0.157,-1.353,-1.746,0.925,0.167,0.083,-1.415,-0.419,-1.278,-0.55,-2.636,-1.929,-2.264,-3.066,1,2,0,1.353,NA,5,5,-1.90651700503283,0.126526992762946,174.629333333333,158,7.24269915872852,NA,NA,NA,10395329,8356285,NA,4.8,1,2,57,1700,13,5,5,7.3003253845117,7.23153563196193,1.908,2.109
2018,"SUD",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"SDN",1,0.246,-1.06,-1.16,0.741,0.214,0,-0.091,0.67,-2.742,0.133,-2.072,-2.414,-1.823,-1.477,1,0,0,1.06,NA,4,5,-1.7895845312455,0.125358577419433,77.0353333333333,71,7.12576668494119,6.14770644131694,769.869140625,-5.73781228362907,41999059,27449745,21.8679187274323,24.6,57,38,121,1054,16,5,5,7.11516888308057,7.4145035120224,0.459,0.722
2018,"SWA",0,0,0,1,0.666666666666667,3,"SWZ",0,0.13,1.051,-0.239,0.559,0.167,0.833,1.604,-0.361,-0.057,-0.363,-0.338,0.235,-1.502,-0.266,3,3,0,-1.051,NA,3,2,0.913305509634144,0.266134289513116,0,0,4.42287664406155,3.14380015317315,4021.4455564534,1.5827075461722,1160428,884258,84.7474883944398,43.7,4,2,2,0,38,2,3,4.47953386124318,4.63824499671227,-1.394,-1.511
2018,"TAZ",0.857142857142857,0.428571428571429,0.428571428571429,1,0.142857142857143,7,"TZA",1,0.395,1.055,1.195,0.131,0.071,0,0.879,0.812,0.544,1.464,0.818,0.038,-0.112,-0.107,4,3,0,-1.055,NA,3,3,-0.07318099248697,0.257443733941596,0,0,5.40936314618266,3.61159728659091,1011.60015869141,2.20786843315419,58090443,38469815,32.6426099043737,17.1,4,1,7,40,36,3,3,5.38650592308799,5.33194382404228,-1.055,-1.26
2018,"TOG",0.5,0.5,0,1,0.5,2,"TGO",1,0.453,0.579,-0.329,0.765,0.25,0,1.324,2.013,-1.041,2.458,-0.922,-1.142,-1.252,1.126,3,2,0,-0.579,NA,NA,2,0.576122126850795,0.299789329061376,0,0,4.7600600268449,4.87362329556752,873.554887235302,2.27015290216892,8046679,4691053,57.5737388499452,15.5,9,17,0,5,30,3,1,4.74090154463799,4.25067363310235,-0.728,-0.728
2018,"TUN",0.333333333333333,0.333333333333333,0,1,0.666666666666667,3,"TUN",2,0.734,1.121,0.486,0.157,0.062,0,0.777,1.029,1.088,-0.34,1.175,0.384,1.907,1.467,4,3,0,-1.121,3,3,2,0.311072158413844,0.226805438479596,0,0,5.02510999528185,2.82187987069052,3577.17534204669,1.57917937071691,11933041,3705806,103.87164039343,64.19081023,9,129,1,34,43,2,3,5.0269000219454,5.05261521071291,-1.498,-1.088
2018,"UGA",0.8,0.6,0.2,1,0.2,5,"UGA",1,0.293,-0.919,0.227,0.727,0.222,0,1.399,0.847,-0.606,-0.357,-0.479,-0.753,-1.592,-0.895,3,2,0,0.919,NA,3,3,-0.284811918645793,0.256724017263187,0,0,5.62099407234149,8.38888217833344,793.128082237434,2.74903046108834,41515395,31645525,36.6384055999567,6,25,74,47,146,26,3,3,5.55365769315661,5.48972160264811,0.919,0.738
2018,"ZAM",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"ZMB",1,0.344,1.395,0.424,0.491,0.25,0,1.749,0.172,0.009,1.696,1.149,0.7,-1.589,0.523,4,3,0,-1.395,NA,NA,3,0.0586925345996718,0.2854034838048,0,0,5.27748961909602,11.7483463033985,1475.19988338535,0.897347460387692,17835893,10073534,74.8883695274665,14.2999971,3,14,3,16,35,3,3,5.22083673015965,5.25565242106116,-0.438,-0.348
2018,"ZIM",NA,0,0,1,0.666666666666667,3,"ZWE",1,0.298,-1.47,-1.051,0.771,0.429,0.071,2.058,0.338,-0.301,1.054,-0.395,-0.056,-1.047,-0.188,3,2,0,1.47,NA,3,3,-0.437656018746958,0.244103585200414,0,0,5.77383817244265,3.37818944674235,2269.17701232332,2.90939513608366,15052184,10204026,54.5502703965288,25,18,20,57,24,22,3,4,5.81870206767685,5.98393642613832,1.556,1.752
2019,"ALG",0.333333333333333,0.333333333333333,0,1,0.666666666666667,3,"DZA",1,0.292,0.834,-0.582,0.629,0.5,0,1.382,1.075,-1.458,1.932,-1.281,-1.438,-1.549,-1.241,2,1,0,-0.834,4,3,2,0.471531307417773,0.27707249484865,NA,NA,4.86465084627792,18.5236789388593,4021.9832660524,-0.840856659456264,42705368,11449736,51.8097384415762,58.97757455,72,8,1,22,35,2,2,4.78070250250421,4.77433124887151,-0.385,-0.385
2019,"ANG",NA,0,0,1,0.333333333333333,3,"AGO",1,0.366,1.129,-0.131,0.495,0.417,0,1.657,0.222,1.265,0.148,0.339,1.164,-0.08,1.685,4,4,0,-1.129,3,3,3,-0.126551845282768,0.275506208808449,NA,NA,5.46273399897846,28.8978590593907,2191.34776373555,-4.01711416103254,32353588,10942954,57.8295381183036,32.12939197,8,3,5,23,26,3,3,5.47342327261934,5.48660978838812,-1.129,-0.521
2019,"BEN",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"BEN",1,0.466,2.391,-0.088,0.177,0.25,0,2.067,1.27,1.738,2.133,-0.225,0.031,-0.406,0.144,3,4,0,-2.391,3,NA,2,0.940687208792805,0.309181143103503,NA,NA,4.39549494490289,2.46799590195586,1170.8859954114,3.82450687770586,12290444,6408115,63.68133231423,22.41593843,7,17,0,37,41,2,2,4.3201537550517,4.27837014423819,-2.391,-2.391
2019,"BFO",0.666666666666667,0.333333333333333,0.333333333333333,0,0,3,"BFA",2,0.661,1.784,2.58,0.435,0.25,0,0.786,1.847,0.625,1.351,-1.427,0.653,-0.604,-0.176,2,3,0,-1.784,4,NA,4,-1.91071526419644,0.126333833792664,172.016666666667,154,7.24689741789213,8.32797318460633,765.229560401644,2.6724480013868,20951639,14670338,60.4086928806888,9.27180601,7,3,56,2216,40,3,3,7.11255563103789,5.24726608577343,-1.683,-1.542
2019,"BOT",0.333333333333333,0,0.333333333333333,1,0.666666666666667,3,"BWA",3,0.657,2.034,1.918,0.223,0.071,0,2.052,0.704,1.932,0.021,1.795,1.832,1.713,1.335,4,4,0,-2.034,1,NA,1,1.88864413818026,0.367141285349655,NA,NA,3.44753801551544,0.656053805525875,6691.16105313603,1.04167163959789,2499702,745611,83.0929813601175,64.82632542,1,0,0,0,61,2,2,3.68617513442121,3.75046182739933,-2.034,-2.034
2019,"BUI",0.75,0.5,0.25,1,0.25,4,"BDI",1,0.161,-2.823,-0.553,0.916,0.25,0,-1.052,-1.012,-0.623,-0.845,0.351,-1.236,-0.848,-0.571,4,2,0,2.823,3,4,4,-1.6919717531426,0.118376879312517,36.6166666666667,33,7.0281539068383,13.1274376353104,216.972970900616,-1.45719303361136,11874838,10287647,29.0262100000001,2.731443388,2,7,87,305,19,4,4,7.18083308318466,7.05227833640936,2.823,2.562
2019,"CAO",0.75,0.25,0.5,1,0.25,4,"CMR",1,0.287,0.707,0.237,0.942,0.312,0,1.365,1.718,0.439,1.434,-0.242,-0.242,-0.888,-1.503,3,3,0,-0.707,4,4,4,-1.76406327878932,0.122392221059685,67.7146666666667,63,7.10024543248502,5.55584424286198,1538.68791249516,0.643223203710647,25782341,11094657,43.3785132480415,36.5391824,14,7,126,1303,25,4,3,7.16279439184517,7.08427934615046,-0.632,-0.691
2019,"CDI",1,0.333333333333333,0.666666666666667,0,0,3,"CIV",2,0.534,1.037,1.282,0.58,0.375,0,1.02,1.328,0.308,1.576,1.747,1.344,-0.607,1.115,4,3,0,-1.037,3,3,3,0.0103093915651657,0.284093526938257,NA,NA,5.32587276213053,2.95827158248838,2290.78737894927,3.85584193920161,26147551,12749807,44.5274919384227,36.28895457,18,33,6,45,35,3,3,5.29423423909046,5.41218373378443,-1.144,-1.02
2019,"CEN",0.8,0.4,0.4,1,0.2,5,"CAF",1,0.385,-0.819,-0.744,0.619,0.375,0,1.408,-1.259,0.769,1.14,0.671,1.214,0.964,0.858,4,3,0,0.819,2,3,3,-0.350986062037277,0.398509217777925,NA,NA,5.68716821573297,9.81112301862311,426.408753120209,0.833009810869896,5209324,3033389,50.0658000014868,7.509161449,3,6,8,596,25,3,4,6.30409725327108,6.6609926258775,0.564,0.564
2019,"CHA",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"TCD",1,0.273,-1.14,-0.788,0.932,0.333,0,-1.748,-0.171,-1.714,1.768,-1.495,-1.814,-0.722,-1.076,2,1,0,1.14,3,NA,3,-0.179154833071607,0.294903035027698,NA,NA,5.5153369867673,19.6499588651766,701.621201027424,-0.0989585609599004,16126866,12372693,74.5705255558558,8.364171285,12,9,24,567,20,3,3,5.54402207582055,5.58590010604378,1.217,1.326
2019,"CON",0.75,0.25,0.5,1,0.25,4,"COG",1,0.24,-1.507,-1.215,0.847,0.375,0,-0.385,1.293,-1.363,0.856,-0.936,-0.985,-0.589,-1.411,3,1,0,1.507,3,NA,3,-0.460518151629914,0.323038865683018,NA,NA,5.79670030532561,39.2430391553175,2508.9447830009,-1.22941640260854,5570733,1817563,91.5757577206648,NA,3,1,1,2,19,3,4,5.94208381066432,6.21210256515402,1.507,1.507
2019,"DJI",0,0,0,1,1,1,"DJI",1,0.255,-0.235,0.211,0.709,0.125,0.062,-0.012,-1.029,-0.811,-0.635,-0.667,-0.99,-1.344,-1.517,3,2,0,0.235,NA,NA,3,-0.0110373274138163,0.367087545542179,NA,NA,5.34721948110951,0.358531614173272,2876.04366371536,3.89452918731618,1073994,237192,320.939002998625,59.34196605,1,1,6,4,30,3,3,5.35266209238971,5.34737806884462,0.235,0.235
2019,"DRC",0.666666666666667,0,0.666666666666667,1,0.166666666666667,6,"COD",1,0.349,0.612,-0.389,0.922,0.4,0.05,-1.555,-0.437,-1.123,-0.997,-1.597,-1.777,-0.557,-1.424,2,2,0,-0.612,5,4,5,-1.80572331486442,0.122618091987902,91.0953333333333,84,7.14190546856012,12.7500585788424,575.882781366465,1.11096627392817,89906890,49407432,55.2351580399854,16.48118911,88,89,88,3806,18,5,5,7.22558533010738,7.43532943179527,0.288,0.519
2019,"EGY",0.75,0.25,0.5,1,0.25,4,"EGY",1,0.176,-1.575,-1.86,0.576,0.5,0,-0.245,2.067,-2.044,0.636,-0.288,-0.661,-1.296,-1.147,3,1,0,1.575,5,4,4,-1.36261494633779,0.248977045869212,NA,NA,6.69879710003349,5.72496131230483,3017.25833578941,3.67537083093788,105618671,60487813,41.1240171551108,57.2828664,28,4,58,1003,35,4,4,6.61800664003875,6.63230889708788,1.71,1.71
2019,"EQG",0.333333333333333,0.333333333333333,0,1,0.666666666666667,3,"GNQ",1,0.179,-0.752,-1.48,0.939,0.2,0,0.602,1.077,-1.465,1.231,-1.679,-1.95,-2.2,-2.146,2,1,0,0.752,3,2,3,0.242257353360285,0.278671290621413,NA,NA,5.09392480033541,25.4372801609757,7317.39002392662,-8.58205700032325,1553031,425111,94.8787924253545,49.13366302,0,0,2,1,16,3,3,5.15629110694028,5.13381462432847,0.752,0.883
2019,"ERI",0,0,0,1,1,1,"ERI",0,0.07,-1.344,-2.297,0.674,0,0,-0.287,-0.69,-1.743,1.731,-2.404,-1.924,-1.78,-2.562,1,1,0,1.344,4,5,5,-1.80147954762973,0.251134437234776,NA,NA,7.13766170132542,NA,NA,NA,3498818,2074379,NA,8.832308384,0,0,0,0,23,5,5,7.01022657719335,6.94474733559981,1.273,1.524
2019,"ETH",0,0,0,1,1,1,"ETH",1,0.333,0.24,0.412,0.431,0.227,0,0.262,0.054,-1.36,1.161,-1.342,-1.197,-0.262,-1.241,2,1,0,-0.24,4,3,4,-1.74234384431779,0.119453001962073,57.2766666666667,54,7.07852599801348,5.50373971369559,840.449601255171,5.52381056763929,114120594,89898498,28.8153010070423,16.15232553,17,27,13,667,37,4,4,7.23357788396357,7.25122719594096,-0.315,0.798
2019,"GAB",1,0.5,0.5,0,0,2,"GAB",1,0.386,2.344,1.943,0.766,0.375,0,1.866,0.471,0.171,0.579,-1.701,-0.913,0.146,0.149,2,3,0,-2.344,2,NA,2,0.695092872752856,0.314167958289492,NA,NA,4.64108928094284,19.1754988018892,7523.86228077637,1.56821091959847,2242785,230087,73.4280894486644,68.68550299,4,5,2,6,31,3,3,4.84434270813816,4.91363100884153,-2.344,-2.344
2019,"GAM",0.5,0.25,0.25,1,0.25,4,"GMB",2,0.522,1.766,1.15,0.513,0.167,0,0.666,0.524,1.231,0.893,1.441,1.643,1.174,1.419,4,4,0,-1.766,NA,NA,1,1.57251383329417,0.440487813272597,NA,NA,3.76366832040152,2.81390983977653,722.875356284026,3.51379371760613,2508883,955107,53.2696525651825,28.80487199,2,1,1,2,37,2,2,3.97942505653785,4.11443532377643,-1.49,-1.446
2019,"GHA",NA,0,0.75,0,0,4,"GHA",2,0.725,1.933,1.957,0.733,0.125,0.042,2.529,1.217,1.137,-1.085,1.451,1.2,1.148,0.967,4,3,0,-1.933,2,NA,3,0.380436521687159,0.30673459468939,NA,NA,4.95574563200853,9.76736656039863,2167.92544000869,4.30597775008748,31522290,13646945,76.8248018271755,45.00963073,10,19,4,48,41,3,3,4.97171696074209,4.9242909644535,-1.933,-1.933
2019,"GNB",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"GNB",2,0.526,1.571,0.515,0.793,0.125,0,-0.077,-1.28,1.174,-1.142,0.245,0.722,0.663,1.908,4,3,0,-1.571,NA,NA,1,2.1376484523966,0.508103941397446,NA,NA,3.19853370129909,9.94740073583492,730.611432270196,2.08687501613241,1970457,1107850,55.3725855838767,22.92009029,3,1,0,1,18,1,1,3.25965800073219,3.4296182590967,-0.487,-0.689
2019,"GUI",1,0,1,0,0,3,"GIN",1,0.352,0.014,-0.124,0.855,0.5,0,-0.19,-0.964,0.424,0.504,-0.374,0.323,0.684,-0.832,3,3,0,-0.014,3,3,3,0.0106962907088557,0.277141513269921,NA,NA,5.32548586298684,4.65794341633325,1043.89988618266,2.97045089645664,12877539,8177237,78.4153132291929,23.36626025,29,48,10,41,29,3,3,5.28994333429856,5.20215178975928,-0.014,-0.202
2019,"KEN",NA,0,0.666666666666667,0,0,3,"KEN",1,0.495,-0.379,1.077,0.649,0.167,0,1.143,0.321,0.961,-0.061,1.385,1.303,-0.141,0.749,4,3,0,0.379,3,4,4,-1.37614292511682,0.252059269135666,NA,NA,6.71232507881251,1.22718421158535,1970.08007048615,3.05495784951917,50951450,36936235,31.7594667253776,22.66877336,20,21,27,269,28,4,4,6.94124042231428,6.99480050025043,0.379,0.971
2019,"LBR",0.75,0,0.75,1,0.25,4,"LBR",2,0.623,1.373,0.355,0.813,0.3,0,-0.024,-0.504,0.817,1.235,-0.594,-0.568,0.58,0.543,3,3,0,-1.373,NA,NA,3,0.777204972809516,0.376585135483603,NA,NA,4.55897718088618,14.2604895547102,665.878447568436,-4.34345588640666,4985289,2412132,NA,23.48259047,7,8,2,11,28,2,2,4.38394081347143,4.27269507612597,-2.109,-1.848
2019,"LES",1,0,1,0,0,2,"LSO",2,0.627,0.376,1.383,0.362,0.125,0.125,0.839,-1.159,0.916,-0.942,1.226,1.049,0.034,0.079,4,3,0,-0.376,2,NA,3,0.594301777299378,0.301121729535971,NA,NA,4.74188037639632,3.73425482845294,1061.22335618067,-2.64423294138565,2225702,1589485,142.226138607513,42.30173357,0,0,0,5,40,2,2,4.70561571206952,4.78761120985645,-0.435,0.13
2019,"LIB",0,0,0,1,1,4,"LBY",0,0.264,-1.983,-2.475,0.652,0.417,0,-1.007,-1.87,1.143,-1.004,-0.084,0.226,0.658,0.263,3,3,0,1.983,5,5,5,-2.01988735896635,0.349360875274391,NA,NA,7.35606951266204,34.4990280272661,10542.4290201042,-12.4298672891634,6569088,1288001,78.2091278508398,NA,3,1,21,2294,18,5,5,7.07472505031584,6.97440347799728,2.259,2.425
2019,"MAA",0.666666666666667,0.333333333333333,0.333333333333333,0,0,3,"MRT",1,0.405,2.047,0.384,0.709,0.321,0,-0.247,0.131,-0.052,1.917,0.081,-0.223,-1.571,-0.211,4,3,0,-2.047,2,3,3,0.316249943967695,0.273901624870277,NA,NA,5.019932209728,2.61191416207025,1800.87518658218,0.479174165981505,4383849,1994344,93.4866941351317,42.32068274,15,3,1,3,28,3,3,5.02622889245323,5.08547039855184,-1.637,-1.761
2019,"MAG",1,0,1,0,0,3,"MDG",1,0.495,0.763,-0.13,0.632,0.25,0,-0.686,-0.851,0.839,0.15,0.884,1.175,-0.75,0.958,4,3,0,-0.763,3,NA,4,-0.443165008323902,0.303798535415657,NA,NA,5.7793471620196,4.7078522848274,512.27966560241,1.80753212526734,27533134,17108814,62.6013230457128,11.83136182,4,23,16,350,24,3,3,5.64435559111742,5.52977580467015,-0.618,-0.618
2019,"MAW",NA,0,0.333333333333333,1,0.333333333333333,3,"MWI",1,0.478,1.467,1.909,0.807,0.25,0,1.42,-1.385,1.556,-0.762,0.231,0.922,-0.51,0.768,4,4,0,-1.467,3,NA,3,0.22044577814138,0.301760373555582,NA,NA,5.11573637555431,4.24376277062568,584.362867276266,2.65676906844917,18867337,15627061,NA,13.43919985,8,28,2,27,31,3,3,5.02827015841985,4.86409754590764,-1.467,-1.602
2019,"MLI",1,0.333333333333333,0.666666666666667,0,0,3,"MLI",1,0.511,1.203,0.808,0.718,0.357,0,1.047,0.367,0.431,0.866,0.014,-0.251,0.098,-0.62,3,3,0,-1.203,3,5,5,-1.76613724779491,0.225771887316896,NA,NA,7.10231940149061,7.85842877214771,840.175746366299,1.53145706904149,20567424,11695460,63.6587027660517,22.31109004,5,11,16,1875,29,4,4,7.04733759420429,6.57272753516346,-1.063,-0.994
2019,"MOR",NA,0.333333333333333,0,0,0,3,"MAR",0,0.259,1.765,-0.212,0.396,0.083,0.667,0.558,1.016,-0.661,0.191,-0.838,-0.945,-0.828,-0.582,3,2,0,-1.765,2,2,2,0.938034082961366,0.260521133542067,NA,NA,4.39814807073433,0.321780512925498,3498.58276367188,1.80265718208821,36304408,13434809,75.9981158798422,84.12036305,74,12,4,6,41,2,2,4.51091051873371,4.63887819909274,-1.765,-1.504
2019,"MZM",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"MOZ",1,0.393,-0.485,0.009,0.7,0.25,0,0.254,-0.758,1.545,1.571,1.885,1.189,0.543,0.761,4,4,0,0.485,2,3,3,0.165233248872373,0.283381365855389,NA,NA,5.17094890482332,12.6767242973038,512.21576378384,-0.593444438404731,30285595,19222873,NA,14.63855268,9,8,9,664,26,3,3,5.21984377027422,5.20615898472731,0.177,0.027
2019,"NAM",0,0,0,1,1,2,"NAM",2,0.659,2.369,1.764,0.411,0.214,0,1.055,0.302,1.398,0.273,1.35,1.768,-0.221,1.363,4,4,0,-2.369,NA,NA,1,2.1644365231684,0.418580984885191,NA,NA,3.17174563052729,1.43731396410693,5126.17614281673,-2.49939821462576,2446644,1197828,82.9011520693409,44.8268148,2,0,3,4,52,1,1,3.23107685330068,3.35633356183436,-2.107,-2.107
2019,"NIG",0.4,0,0.4,0,0,5,"NGA",2,0.525,-0.914,-0.228,0.886,0.184,0,1.239,0.171,-0.893,-1.102,1.077,1.579,-0.879,0.907,4,2,0,0.914,3,3,4,-1.6598724212167,0.119530814202328,27.8573333333333,22,6.99605457491239,8.35322267194456,2334.02364318105,-0.26345637824295,203304492,99300013,NA,45.03137342,43,46,45,5416,26,4,5,7.03955207489931,6.98524288787347,0.914,0.914
2019,"NIR",0.5,0.25,0.25,1,0.25,4,"NER",2,0.534,1.377,1.477,0.492,0.375,0.062,1.48,0.819,-1.097,0.705,-0.726,-1.093,-0.163,-0.506,3,2,0,-1.377,NA,NA,4,-0.867350025224494,0.330949842889959,NA,NA,6.20353217892019,5.81263963543114,549.81612778082,2.02491576199091,23443393,19571248,37.1025664250326,16.61190218,2,4,8,729,32,4,3,6.11522047656811,5.88378189464607,-1.868,-1.768
2019,"RWA",1,0,1,0,0,3,"RWA",1,0.228,-1.035,0.531,0.326,0.136,0,2.065,1.414,-1.591,0.252,1.175,0.014,-1.97,-1.443,4,1,0,1.035,3,3,4,-0.622215377191002,0.271724211827352,NA,NA,5.9583975308867,3.81709032313618,806.100820273159,6.87630418782115,12835028,10612900,57.9923275443865,21.35801007,0,0,4,44,53,3,4,5.96452100116624,6.12668726319277,1.035,2.22
2019,"SAF",NA,0,0.25,1,0.25,4,"ZAF",2,0.711,0.756,1.147,0.567,0.05,0,0.986,0.017,0.833,-0.256,1.031,1.761,0.584,1.95,4,3,0,-0.756,4,3,3,-0.515281449289904,0.263337148652365,NA,NA,5.8514636029856,4.18782227881945,6702.52661666304,-1.03013294248167,58087055,19252374,53.8979964086103,69.69687508,27,215,10,177,44,3,4,5.89494390467443,6.05426029041525,-1.151,-1.151
2019,"SEN",NA,0.333333333333333,0,0,0,3,"SEN",2,0.725,1.774,2.056,0.3,0.375,0,1.349,1.118,0.859,0.293,1.894,2.009,-0.047,1.464,4,3,0,-1.774,2,NA,2,1.12430328443868,0.305917921978651,NA,NA,4.21187886925702,2.75988310568798,1462.67835252138,1.82926307036557,16000781,8375929,64.2362506061005,36.23662727,8,3,0,4,45,2,2,4.22694056899605,4.24885740453652,-2.095,-2.06
2019,"SIE",NA,0,0.5,1,0.25,4,"SLE",2,0.542,1.342,1.054,0.567,0.125,0,0.667,-1.197,1.173,1.34,0.508,1.546,1.581,0.867,4,3,0,-1.342,3,NA,2,0.594083526498671,0.297958248848105,NA,NA,4.74209862719702,7.49079656656829,506.606913779078,2.82676305120302,8046828,4628214,56.1906488750949,16.8,3,14,7,13,33,3,3,4.77842582102256,4.69578181021382,-1.325,-1.11
2019,"SOM",NA,0.571428571428571,0,0,0,7,"SOM",0,0.152,-1.047,-0.794,0.832,0.111,0,-1.087,-1.002,-0.125,-1.897,-0.591,-0.407,-0.115,0.147,3,3,0,1.047,4,4,4,-1.22987821649043,0.241409663099338,NA,NA,6.56606037018612,10.7304105687897,589.465891901577,-0.0705312434790102,15981300,8701179,69.572186456566,NA,7,10,95,4513,9,4,4,6.55637249201777,6.53161012242954,0.726,0.614
2019,"SSD",1,0.5,0.5,0,0,2,"SSD",0,0.164,-0.745,-2.113,0.925,0.25,0.083,-1.415,-0.419,-1.278,-0.55,-2.636,-1.929,-2.264,-3.066,1,2,0,0.745,4,5,5,-1.7921179244056,0.124263095381694,81.7306666666667,76,7.1283000781013,NA,NA,NA,10447666,8368685,NA,5.6,3,2,66,1811,12,5,5,7.24269915872852,7.3003253845117,1.353,1.908
